https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1536451200000,2018-09-09 00:00:00,ETH/USDT,196.87000000,208.60000000,185.02000000,195.81000000,429255.02592000,84861381.28329790,144803
1536364800000,2018-09-08 00:00:00,ETH/USDT,215.19000000,220.20000000,190.01000000,196.71000000,318859.84904000,65385376.78938820,111890
1536278400000,2018-09-07 00:00:00,ETH/USDT,229.73000000,234.69000000,213.50000000,215.22000000,398379.81741000,88670418.82386840,162430
1536192000000,2018-09-06 00:00:00,ETH/USDT,228.28000000,233.19000000,212.00000000,229.70000000,552996.86567000,124860778.37712370,241166
1536105600000,2018-09-05 00:00:00,ETH/USDT,285.18000000,287.62000000,227.00000000,228.53000000,528734.31960000,136620123.95912970,218243
1536019200000,2018-09-04 00:00:00,ETH/USDT,289.09000000,292.64000000,283.00000000,285.30000000,330102.19000000,94920949.99211530,128936
1535932800000,2018-09-03 00:00:00,ETH/USDT,295.51000000,296.62000000,285.99000000,289.09000000,274753.70062000,79640131.70631100,115284
1535846400000,2018-09-02 00:00:00,ETH/USDT,295.80000000,299.33000000,288.87000000,295.41000000,153300.06112000,45141040.56271570,76484
1535760000000,2018-09-01 00:00:00,ETH/USDT,281.46000000,302.00000000,281.34000000,295.71000000,294944.44010000,86146416.36807980,134032
1535673600000,2018-08-31 00:00:00,ETH/USDT,283.90000000,289.00000000,276.59000000,281.41000000,302663.37038000,84967488.71086210,124162
1535587200000,2018-08-30 00:00:00,ETH/USDT,288.35000000,291.00000000,271.88000000,283.89000000,336993.14413000,94748097.37493510,149454
1535500800000,2018-08-29 00:00:00,ETH/USDT,295.44000000,297.00000000,283.55000000,288.40000000,324275.47324000,94515756.41588040,141609
1535414400000,2018-08-28 00:00:00,ETH/USDT,287.71000000,298.00000000,282.66000000,295.44000000,318323.28971000,91895213.46380330,171500
1535328000000,2018-08-27 00:00:00,ETH/USDT,274.17000000,288.15000000,271.59000000,287.71000000,281020.64727000,77863316.00427580,134261
1535241600000,2018-08-26 00:00:00,ETH/USDT,277.54000000,277.91000000,268.69000000,274.29000000,232525.94970000,63548492.83810710,113465
1535155200000,2018-08-25 00:00:00,ETH/USDT,281.05000000,282.71000000,275.99000000,277.55000000,253375.49477000,70728357.00548380,107965
1535068800000,2018-08-24 00:00:00,ETH/USDT,276.06000000,283.10000000,270.22000000,281.19000000,271850.21373000,75029435.42828710,124399
1534982400000,2018-08-23 00:00:00,ETH/USDT,270.68000000,280.30000000,267.55000000,275.99000000,277304.60909000,75819913.19992670,127845
1534896000000,2018-08-22 00:00:00,ETH/USDT,281.09000000,298.89000000,259.50000000,270.80000000,403936.78303000,113458567.79312970,177686
1534809600000,2018-08-21 00:00:00,ETH/USDT,270.51000000,285.90000000,269.70000000,281.21000000,224701.57671000,62384768.40798150,113749
1534723200000,2018-08-20 00:00:00,ETH/USDT,299.30000000,304.04000000,269.50000000,270.51000000,219153.78936000,63253937.41948380,122863
1534636800000,2018-08-19 00:00:00,ETH/USDT,294.10000000,307.40000000,288.20000000,299.42000000,288483.44841000,85661942.28847030,118166
1534550400000,2018-08-18 00:00:00,ETH/USDT,317.51000000,321.33000000,281.79000000,294.11000000,384021.38829000,115559326.57019960,170896
1534464000000,2018-08-17 00:00:00,ETH/USDT,286.84000000,318.00000000,285.00000000,317.51000000,342556.46068000,103050444.61959690,169216
1534377600000,2018-08-16 00:00:00,ETH/USDT,281.46000000,298.60000000,277.55000000,287.17000000,235665.25510000,67837020.50663960,116200
1534291200000,2018-08-15 00:00:00,ETH/USDT,278.47000000,304.45000000,276.30000000,281.12000000,438620.64156000,126037140.72604480,198830
1534204800000,2018-08-14 00:00:00,ETH/USDT,283.81000000,283.81000000,250.00000000,278.41000000,485174.37541000,127753385.00917960,221194
1534118400000,2018-08-13 00:00:00,ETH/USDT,317.96000000,321.99000000,280.68000000,283.81000000,307713.22214000,94158006.48894560,141534
1534032000000,2018-08-12 00:00:00,ETH/USDT,317.49000000,327.13000000,313.42000000,317.89000000,135524.79994000,43466733.74595540,77747
1533945600000,2018-08-11 00:00:00,ETH/USDT,331.88000000,332.98000000,304.45000000,317.69000000,335634.67243000,106734997.23208700,167715
1533859200000,2018-08-10 00:00:00,ETH/USDT,363.21000000,365.87000000,325.95000000,331.81000000,264274.13378000,93178451.14029400,165093
1533772800000,2018-08-09 00:00:00,ETH/USDT,355.48000000,369.90000000,350.51000000,363.30000000,244268.20567000,88131409.53954460,137786
1533686400000,2018-08-08 00:00:00,ETH/USDT,378.20000000,380.42000000,347.25000000,355.48000000,275047.10788000,100391980.19489900,170291
1533600000000,2018-08-07 00:00:00,ETH/USDT,405.19000000,412.76000000,369.19000000,378.21000000,207706.11078000,83083795.04582170,123346
1533513600000,2018-08-06 00:00:00,ETH/USDT,408.77000000,413.28000000,397.08000000,405.28000000,166496.42465000,67757484.94464980,98135
1533427200000,2018-08-05 00:00:00,ETH/USDT,407.21000000,413.24000000,400.16000000,408.79000000,158913.77206000,64593904.83629980,78475
1533340800000,2018-08-04 00:00:00,ETH/USDT,417.58000000,419.53000000,401.86000000,407.21000000,179498.57515000,73796154.80386840,102597
1533254400000,2018-08-03 00:00:00,ETH/USDT,410.62000000,420.01000000,396.61000000,417.52000000,201156.61154000,82442762.71249700,122785
1533168000000,2018-08-02 00:00:00,ETH/USDT,420.37000000,425.52000000,407.43000000,410.62000000,178421.10672000,74102793.62542670,103504
1533081600000,2018-08-01 00:00:00,ETH/USDT,432.20000000,434.99000000,406.55000000,420.41000000,209570.08440000,88066594.00855250,122508
1532995200000,2018-07-31 00:00:00,ETH/USDT,456.19000000,457.30000000,427.00000000,432.22000000,214913.57229000,94399725.75134350,117935
1532908800000,2018-07-30 00:00:00,ETH/USDT,466.40000000,469.79000000,446.10000000,456.23000000,179581.79415000,82428123.80692930,103093
1532822400000,2018-07-29 00:00:00,ETH/USDT,468.44000000,472.00000000,461.60000000,466.40000000,138747.56334000,64627164.92265950,79843
1532736000000,2018-07-28 00:00:00,ETH/USDT,470.09000000,472.00000000,460.82000000,469.29000000,156862.59361000,73310723.77667840,81561
1532649600000,2018-07-27 00:00:00,ETH/USDT,462.17000000,474.00000000,455.84000000,470.09000000,198304.79211000,92234746.45676790,108861
1532563200000,2018-07-26 00:00:00,ETH/USDT,472.11000000,485.00000000,460.00000000,462.64000000,173976.21920000,82819272.57300700,107846
1532476800000,2018-07-25 00:00:00,ETH/USDT,479.24000000,485.77000000,464.00000000,472.10000000,170475.54936000,80868121.11250760,118086
1532390400000,2018-07-24 00:00:00,ETH/USDT,450.05000000,484.27000000,448.47000000,479.28000000,158286.75900000,74269738.41783400,112642
1532304000000,2018-07-23 00:00:00,ETH/USDT,457.47000000,469.82000000,447.11000000,450.05000000,106561.46081000,49054903.28138910,86295
1532217600000,2018-07-22 00:00:00,ETH/USDT,460.23000000,472.20000000,454.19000000,457.47000000,60684.89595000,28129475.21383080,53867
1532131200000,2018-07-21 00:00:00,ETH/USDT,449.04000000,468.97000000,441.18000000,460.23000000,74259.64067000,34051603.36042300,66636
1532044800000,2018-07-20 00:00:00,ETH/USDT,468.70000000,471.02000000,440.00000000,449.04000000,160873.38244000,73878492.44252780,123785
1531958400000,2018-07-19 00:00:00,ETH/USDT,479.40000000,484.15000000,462.57000000,468.57000000,171308.06705000,81153216.49101450,121771
1531872000000,2018-07-18 00:00:00,ETH/USDT,498.89000000,515.47000000,468.01000000,479.41000000,236137.80710000,116671540.51528840,173309
1531785600000,2018-07-17 00:00:00,ETH/USDT,478.49000000,512.00000000,465.29000000,498.76000000,215318.06761000,104290230.16178820,144066
1531699200000,2018-07-16 00:00:00,ETH/USDT,449.79000000,480.57000000,444.03000000,478.49000000,172440.71343000,80398354.46332060,116672
1531612800000,2018-07-15 00:00:00,ETH/USDT,433.20000000,455.00000000,430.52000000,449.78000000,140415.27048000,62248916.05994890,78257
1531526400000,2018-07-14 00:00:00,ETH/USDT,432.43000000,440.00000000,428.26000000,433.19000000,122253.69397000,53029892.40318110,79509
1531440000000,2018-07-13 00:00:00,ETH/USDT,431.14000000,442.47000000,424.62000000,432.46000000,150320.32532000,65466673.80491960,99117
1531353600000,2018-07-12 00:00:00,ETH/USDT,444.99000000,445.36000000,416.94000000,431.14000000,181877.07924000,78631113.02919770,111503
1531267200000,2018-07-11 00:00:00,ETH/USDT,432.55000000,452.69000000,424.20000000,444.99000000,159022.59726000,69570597.66509430,112252
1531180800000,2018-07-10 00:00:00,ETH/USDT,471.73000000,473.23000000,427.69000000,432.48000000,173640.97620000,77742521.13094950,121085
1531094400000,2018-07-09 00:00:00,ETH/USDT,486.55000000,488.98000000,468.20000000,471.71000000,89532.14109000,42954426.83830440,75974
1531008000000,2018-07-08 00:00:00,ETH/USDT,485.57000000,495.98000000,482.05000000,486.77000000,144703.13626000,70523945.98891190,104195
1530921600000,2018-07-07 00:00:00,ETH/USDT,470.48000000,487.99000000,461.50000000,485.57000000,83629.95382000,39311721.86036250,75732
1530835200000,2018-07-06 00:00:00,ETH/USDT,467.79000000,476.00000000,451.29000000,470.47000000,100428.64802000,46633547.16907950,94081
1530748800000,2018-07-05 00:00:00,ETH/USDT,467.19000000,480.00000000,458.80000000,467.87000000,125806.00830000,59119270.51983000,113667
1530662400000,2018-07-04 00:00:00,ETH/USDT,461.78000000,482.70000000,458.02000000,467.38000000,101886.20199000,48042056.08160800,81396
1530576000000,2018-07-03 00:00:00,ETH/USDT,476.32000000,486.98000000,457.00000000,461.82000000,186954.55478000,88130206.04725610,139942
1530489600000,2018-07-02 00:00:00,ETH/USDT,452.14000000,481.83000000,444.16000000,476.25000000,182585.11018000,84408714.71167760,135295
1530403200000,2018-07-01 00:00:00,ETH/USDT,454.20000000,457.77000000,443.73000000,452.10000000,111226.62846000,50173671.42015970,78500
1530316800000,2018-06-30 00:00:00,ETH/USDT,434.77000000,463.15000000,434.51000000,454.09000000,157169.20242000,70748384.85444280,105384
1530230400000,2018-06-29 00:00:00,ETH/USDT,420.48000000,442.00000000,404.48000000,434.77000000,159495.30942000,66573394.28228510,114615
1530144000000,2018-06-28 00:00:00,ETH/USDT,441.36000000,443.96000000,416.45000000,420.22000000,112309.56714000,48557224.76561240,120860
1530057600000,2018-06-27 00:00:00,ETH/USDT,429.81000000,445.95000000,420.19000000,441.64000000,99156.36437000,42947280.71643460,73853
1529971200000,2018-06-26 00:00:00,ETH/USDT,459.04000000,460.81000000,429.00000000,429.34000000,84003.09976000,37307967.11219800,64251
1529884800000,2018-06-25 00:00:00,ETH/USDT,454.29000000,474.47000000,444.37000000,458.70000000,122942.11650000,56436062.44757660,113720
1529798400000,2018-06-24 00:00:00,ETH/USDT,473.40000000,475.81000000,419.53000000,454.41000000,198264.10079000,88505534.65578150,152764
1529712000000,2018-06-23 00:00:00,ETH/USDT,462.40000000,481.00000000,455.00000000,473.41000000,94465.26834000,44316379.46527180,85397
1529625600000,2018-06-22 00:00:00,ETH/USDT,526.32000000,526.44000000,450.00000000,462.09000000,212659.53437000,102306774.81751460,166517
1529539200000,2018-06-21 00:00:00,ETH/USDT,536.34000000,544.98000000,521.11000000,526.18000000,79862.90544000,42586318.49971900,77470
1529452800000,2018-06-20 00:00:00,ETH/USDT,537.68000000,542.02000000,515.08000000,536.49000000,123892.04240000,65285793.65462760,99322
1529366400000,2018-06-19 00:00:00,ETH/USDT,517.77000000,548.20000000,510.01000000,537.97000000,148148.38064000,78382588.53598990,130777
1529280000000,2018-06-18 00:00:00,ETH/USDT,497.15000000,524.48000000,487.27000000,517.95000000,143826.68272000,72402471.35087380,119818
1529193600000,2018-06-17 00:00:00,ETH/USDT,496.45000000,507.60000000,492.70000000,497.14000000,117316.93221000,58745118.71440180,92111
1529107200000,2018-06-16 00:00:00,ETH/USDT,487.47000000,503.28000000,483.72000000,496.74000000,131095.45173000,64919187.05467420,96076
1529020800000,2018-06-15 00:00:00,ETH/USDT,519.30000000,521.00000000,481.62000000,487.48000000,160532.53607000,80145974.85163280,122246
1528934400000,2018-06-14 00:00:00,ETH/USDT,475.47000000,529.00000000,460.00000000,519.29000000,206093.07330000,102374389.99844290,156597
1528848000000,2018-06-13 00:00:00,ETH/USDT,493.00000000,501.97000000,449.06000000,475.47000000,181842.19417000,86416386.63089360,134718
1528761600000,2018-06-12 00:00:00,ETH/USDT,531.08000000,538.88000000,482.00000000,493.00000000,158223.14812000,81341580.82326960,121424
1528675200000,2018-06-11 00:00:00,ETH/USDT,524.64000000,535.51000000,508.66000000,531.69000000,145813.07819000,76462994.86970180,117598
1528588800000,2018-06-10 00:00:00,ETH/USDT,592.44000000,592.87000000,501.13000000,524.11000000,190350.58429000,103749727.24061780,145196
1528502400000,2018-06-09 00:00:00,ETH/USDT,599.29000000,608.97000000,591.00000000,592.87000000,38908.06530000,23425391.98000990,40208
1528416000000,2018-06-08 00:00:00,ETH/USDT,605.20000000,608.45000000,593.33000000,598.68000000,49228.00755000,29570758.38314740,49881
1528329600000,2018-06-07 00:00:00,ETH/USDT,606.68000000,618.00000000,598.24000000,605.16000000,60174.18880000,36622061.39579840,61247
1528243200000,2018-06-06 00:00:00,ETH/USDT,609.29000000,613.35000000,593.40000000,607.40000000,70152.92117000,42406036.33597880,71275
1528156800000,2018-06-05 00:00:00,ETH/USDT,591.02000000,614.00000000,570.36000000,609.05000000,89053.74351000,52918830.20922890,86957
1528070400000,2018-06-04 00:00:00,ETH/USDT,619.66000000,625.47000000,580.15000000,591.02000000,96339.44507000,57791317.72689690,86009
1527984000000,2018-06-03 00:00:00,ETH/USDT,590.85000000,628.81000000,590.10000000,619.66000000,84123.33235000,51660963.90703360,83803
1527897600000,2018-06-02 00:00:00,ETH/USDT,579.00000000,599.17000000,572.90000000,590.85000000,80258.14719000,47346968.13181880,81067
1527811200000,2018-06-01 00:00:00,ETH/USDT,577.81000000,590.26000000,564.93000000,579.00000000,83840.84162000,48334174.76458640,85475
1527724800000,2018-05-31 00:00:00,ETH/USDT,557.87000000,586.73000000,552.98000000,577.81000000,100101.52276000,57312700.87005420,88463
1527638400000,2018-05-30 00:00:00,ETH/USDT,567.09000000,585.83000000,541.20000000,557.19000000,122132.27010000,68698935.18235030,94311
1527552000000,2018-05-29 00:00:00,ETH/USDT,511.50000000,573.43000000,510.00000000,567.36000000,189082.83788000,103113233.70003000,128067
1527465600000,2018-05-28 00:00:00,ETH/USDT,570.81000000,576.20000000,506.11000000,511.50000000,153197.83278000,81950608.39014620,136137
1527379200000,2018-05-27 00:00:00,ETH/USDT,586.03000000,592.00000000,557.43000000,570.40000000,97097.26713000,55737244.51910230,90855
1527292800000,2018-05-26 00:00:00,ETH/USDT,585.56000000,607.62000000,578.32000000,586.00000000,77654.12532000,46205282.68535490,76446
1527206400000,2018-05-25 00:00:00,ETH/USDT,602.08000000,617.46000000,568.70000000,585.55000000,118076.26273000,70118224.93431350,115243
1527120000000,2018-05-24 00:00:00,ETH/USDT,577.19000000,612.10000000,550.00000000,602.18000000,195854.62497000,114324332.26096410,159755
1527033600000,2018-05-23 00:00:00,ETH/USDT,640.86000000,669.00000000,560.00000000,577.19000000,257099.77096000,155638543.76086570,203100
1526947200000,2018-05-22 00:00:00,ETH/USDT,697.10000000,699.60000000,637.32000000,640.99000000,107059.57690000,72112726.83634800,110915
1526860800000,2018-05-21 00:00:00,ETH/USDT,716.16000000,720.46000000,688.00000000,696.70000000,96085.15451000,67799023.54998430,89438
1526774400000,2018-05-20 00:00:00,ETH/USDT,697.00000000,729.88000000,688.40000000,716.16000000,86004.74090000,61227466.29248830,91685
1526688000000,2018-05-19 00:00:00,ETH/USDT,693.26000000,717.80000000,682.31000000,697.00000000,88828.85641000,62026599.80977050,99860
1526601600000,2018-05-18 00:00:00,ETH/USDT,667.62000000,694.90000000,656.00000000,692.60000000,106541.66307000,72118376.52380140,114419
1526515200000,2018-05-17 00:00:00,ETH/USDT,706.80000000,719.25000000,662.00000000,667.62000000,106723.38375000,74320001.25376880,109610
1526428800000,2018-05-16 00:00:00,ETH/USDT,704.91000000,712.84000000,673.52000000,706.29000000,118902.46895000,82315246.51320330,121956
1526342400000,2018-05-15 00:00:00,ETH/USDT,727.49000000,740.00000000,695.00000000,704.91000000,127191.21863000,91869541.84247220,115906
1526256000000,2018-05-14 00:00:00,ETH/USDT,729.08000000,743.90000000,686.00000000,727.49000000,183466.92240000,131397089.11491410,152787
1526169600000,2018-05-13 00:00:00,ETH/USDT,684.56000000,742.00000000,666.31000000,729.08000000,136022.39207000,96516164.98418590,116733
1526083200000,2018-05-12 00:00:00,ETH/USDT,676.96000000,690.20000000,633.20000000,684.11000000,166801.07487000,111101666.32392630,159177
1525996800000,2018-05-11 00:00:00,ETH/USDT,722.52000000,737.23000000,663.00000000,676.96000000,216953.54991000,150336847.82806850,192008
1525910400000,2018-05-10 00:00:00,ETH/USDT,752.40000000,769.88000000,720.00000000,722.52000000,102019.29933000,76658823.46303080,99850
1525824000000,2018-05-09 00:00:00,ETH/USDT,748.99000000,760.74000000,710.26000000,751.75000000,112353.37758000,82933836.45451400,104593
1525737600000,2018-05-08 00:00:00,ETH/USDT,753.00000000,777.00000000,720.02000000,748.99000000,135106.19621000,101156197.25733180,126971
1525651200000,2018-05-07 00:00:00,ETH/USDT,794.30000000,799.14000000,701.00000000,752.49000000,284237.06328000,210066185.28612950,232411
1525564800000,2018-05-06 00:00:00,ETH/USDT,819.50000000,839.99000000,752.49000000,794.30000000,166871.16002000,132187629.45068900,154829
1525478400000,2018-05-05 00:00:00,ETH/USDT,785.80000000,832.66000000,781.56000000,819.50000000,128631.18764000,104594301.60936390,121136
1525392000000,2018-05-04 00:00:00,ETH/USDT,779.00000000,810.00000000,756.91000000,785.99000000,179924.40215000,141283262.92413220,161690
1525305600000,2018-05-03 00:00:00,ETH/USDT,688.55000000,792.08000000,685.39000000,779.00000000,229419.20900000,169982888.33833640,210459
1525219200000,2018-05-02 00:00:00,ETH/USDT,671.99000000,691.99000000,663.00000000,688.56000000,86185.50330000,58547697.50570350,97534
1525132800000,2018-05-01 00:00:00,ETH/USDT,670.78000000,675.60000000,627.58000000,672.00000000,133123.66675000,87065924.85114830,120421
1525046400000,2018-04-30 00:00:00,ETH/USDT,690.85000000,695.30000000,662.20000000,670.78000000,112494.91720000,76654028.97975390,109155
1524960000000,2018-04-29 00:00:00,ETH/USDT,683.50000000,700.49000000,665.28000000,690.85000000,110020.23869000,75235079.30184480,121177
1524873600000,2018-04-28 00:00:00,ETH/USDT,643.41000000,694.90000000,638.76000000,682.86000000,113128.36337000,76596615.43294750,114761
1524787200000,2018-04-27 00:00:00,ETH/USDT,661.51000000,686.82000000,635.73000000,643.46000000,134803.48389000,89621495.41790060,132051
1524700800000,2018-04-26 00:00:00,ETH/USDT,617.73000000,666.19000000,600.00000000,661.51000000,155754.00815000,98084636.57769930,150017
1524614400000,2018-04-25 00:00:00,ETH/USDT,701.16000000,703.30000000,593.83000000,618.00000000,341439.50428000,218497368.19349800,309129
1524528000000,2018-04-24 00:00:00,ETH/USDT,644.58000000,712.99000000,643.76000000,701.58000000,171437.66972000,118180314.71657870,159888
1524441600000,2018-04-23 00:00:00,ETH/USDT,620.67000000,649.11000000,618.02000000,645.09000000,77475.70793000,49473079.44494780,88353
1524355200000,2018-04-22 00:00:00,ETH/USDT,604.87000000,643.49000000,589.00000000,620.92000000,120127.37280000,74788729.84931920,122258
1524268800000,2018-04-21 00:00:00,ETH/USDT,616.80000000,624.50000000,570.23000000,604.87000000,159364.95353000,95664939.94081830,159407
1524182400000,2018-04-20 00:00:00,ETH/USDT,568.14000000,622.17000000,556.50000000,617.09000000,160209.03951000,93907683.47732830,153184
1524096000000,2018-04-19 00:00:00,ETH/USDT,526.49000000,571.61000000,521.03000000,568.14000000,112235.77328000,61044208.31751140,100508
1524009600000,2018-04-18 00:00:00,ETH/USDT,502.56000000,526.99000000,501.12000000,526.09000000,73161.95251000,37673780.83688760,68912
1523923200000,2018-04-17 00:00:00,ETH/USDT,512.09000000,521.20000000,500.02000000,502.56000000,96541.96382000,49273622.85307060,91563
1523836800000,2018-04-16 00:00:00,ETH/USDT,533.88000000,538.00000000,497.31000000,511.46000000,130359.52549000,66652300.80679620,103147
1523750400000,2018-04-15 00:00:00,ETH/USDT,502.68000000,535.00000000,502.51000000,533.88000000,108739.15395000,56506254.97253160,93171
1523664000000,2018-04-14 00:00:00,ETH/USDT,494.69000000,515.00000000,485.58000000,502.68000000,121283.33380000,60727364.27405790,98631
1523577600000,2018-04-13 00:00:00,ETH/USDT,494.30000000,530.00000000,480.22000000,495.11000000,251752.08782000,127274585.04245970,206506
1523491200000,2018-04-12 00:00:00,ETH/USDT,429.90000000,499.00000000,412.88000000,495.67000000,249766.38316000,113968625.28633960,202769
1523404800000,2018-04-11 00:00:00,ETH/USDT,415.53000000,433.54000000,410.38000000,429.52000000,86706.68627000,36371404.22510470,76885
1523318400000,2018-04-10 00:00:00,ETH/USDT,399.25000000,418.68000000,391.40000000,416.07000000,81394.29605000,32805764.10197230,73634
1523232000000,2018-04-09 00:00:00,ETH/USDT,400.40000000,431.99000000,387.10000000,399.44000000,151653.50413000,61605245.86727480,122647
1523145600000,2018-04-08 00:00:00,ETH/USDT,384.51000000,404.05000000,384.00000000,400.40000000,57395.52936000,22720923.54700050,61290
1523059200000,2018-04-07 00:00:00,ETH/USDT,368.89000000,394.75000000,368.28000000,384.51000000,71463.42848000,27442723.65521810,65341
1522972800000,2018-04-06 00:00:00,ETH/USDT,381.56000000,385.91000000,362.54000000,368.89000000,74458.69141000,27645272.51650700,69396
1522886400000,2018-04-05 00:00:00,ETH/USDT,378.15000000,387.03000000,365.61000000,381.22000000,120314.05875000,45411126.89561740,103370
1522800000000,2018-04-04 00:00:00,ETH/USDT,415.00000000,416.50000000,370.00000000,378.16000000,140598.39668000,54594624.75694240,132792
1522713600000,2018-04-03 00:00:00,ETH/USDT,385.00000000,419.08000000,380.13000000,415.01000000,137897.55565000,55385110.15483810,118778
1522627200000,2018-04-02 00:00:00,ETH/USDT,378.58000000,394.87000000,375.00000000,385.05000000,113242.14191000,43596858.50247120,95810
1522540800000,2018-04-01 00:00:00,ETH/USDT,393.93000000,399.91000000,356.90000000,378.58000000,150493.99422000,56620178.35434070,119329
1522454400000,2018-03-31 00:00:00,ETH/USDT,392.40000000,419.40000000,388.52000000,393.92000000,167833.59399000,67461541.58866280,134396
1522368000000,2018-03-30 00:00:00,ETH/USDT,383.87000000,412.04000000,366.00000000,392.43000000,292254.79437000,112316125.32671660,232555
1522281600000,2018-03-29 00:00:00,ETH/USDT,446.07000000,449.43000000,380.00000000,384.00000000,225341.94316000,91719449.93042180,176576
1522195200000,2018-03-28 00:00:00,ETH/USDT,448.50000000,466.00000000,440.14000000,446.67000000,89895.47885000,40547475.95366830,90706
1522108800000,2018-03-27 00:00:00,ETH/USDT,485.00000000,491.55000000,446.00000000,448.50000000,138188.76042000,63816245.42740860,139179
1522022400000,2018-03-26 00:00:00,ETH/USDT,523.95000000,527.67000000,465.56000000,485.00000000,151084.23688000,74104022.13000240,144216
1521936000000,2018-03-25 00:00:00,ETH/USDT,521.17000000,536.00000000,512.00000000,523.74000000,71903.17130000,37482165.18208220,90242
1521849600000,2018-03-24 00:00:00,ETH/USDT,543.20000000,545.99000000,518.63000000,520.22000000,87710.78945000,46963103.45073160,104841
1521763200000,2018-03-23 00:00:00,ETH/USDT,539.78000000,544.72000000,506.71000000,543.03000000,106416.06746000,55542669.04309830,122067
1521676800000,2018-03-22 00:00:00,ETH/USDT,559.15000000,578.60000000,516.00000000,539.92000000,111106.19916000,60459505.60659080,123941
1521590400000,2018-03-21 00:00:00,ETH/USDT,557.00000000,590.52000000,545.11000000,559.17000000,117019.17321000,66572210.67095110,139151
1521504000000,2018-03-20 00:00:00,ETH/USDT,556.88000000,567.87000000,515.00000000,557.00000000,135426.91549000,73696454.55947950,141920
1521417600000,2018-03-19 00:00:00,ETH/USDT,537.39000000,560.00000000,515.80000000,556.88000000,184798.77062000,99812549.63890140,190236
1521331200000,2018-03-18 00:00:00,ETH/USDT,547.98000000,560.00000000,450.00000000,537.00000000,248817.22600000,125170992.06325350,273110
1521244800000,2018-03-17 00:00:00,ETH/USDT,599.03000000,609.26000000,544.00000000,546.95000000,68022.45920000,39167671.24789790,85603
1521158400000,2018-03-16 00:00:00,ETH/USDT,608.83000000,625.30000000,584.15000000,599.05000000,64720.20994000,39356556.47210970,84631
1521072000000,2018-03-15 00:00:00,ETH/USDT,610.10000000,621.12000000,570.00000000,608.83000000,94426.72453000,56487242.00878460,139923
1520985600000,2018-03-14 00:00:00,ETH/USDT,690.16000000,703.54000000,585.00000000,610.10000000,89904.25415000,57785217.48530550,139296
1520899200000,2018-03-13 00:00:00,ETH/USDT,696.52000000,713.76000000,680.00000000,689.94000000,55735.18315000,38651705.85401960,110481
1520812800000,2018-03-12 00:00:00,ETH/USDT,721.00000000,740.50000000,676.31000000,697.11000000,67732.85988000,48042091.34638400,107566
1520726400000,2018-03-11 00:00:00,ETH/USDT,680.58000000,735.00000000,659.15000000,720.85000000,73967.35869000,51773437.86712320,108011
1520640000000,2018-03-10 00:00:00,ETH/USDT,723.65000000,745.00000000,673.06000000,680.58000000,63012.67972000,45345997.50423290,98429
1520553600000,2018-03-09 00:00:00,ETH/USDT,695.48000000,727.92000000,640.00000000,723.71000000,116545.37303000,79262060.75400760,174238
1520467200000,2018-03-08 00:00:00,ETH/USDT,749.02000000,772.07000000,684.00000000,695.46000000,76312.77819000,55751521.78456150,124325
1520380800000,2018-03-07 00:00:00,ETH/USDT,813.31000000,826.20000000,718.40000000,749.90000000,109013.28380000,83030975.90436890,157657
1520294400000,2018-03-06 00:00:00,ETH/USDT,849.81000000,853.18000000,803.01000000,813.11000000,48658.06883000,40340972.83291270,90220
1520208000000,2018-03-05 00:00:00,ETH/USDT,866.61000000,871.75000000,847.20000000,849.84000000,30567.79813000,26391332.15467580,61568
1520121600000,2018-03-04 00:00:00,ETH/USDT,856.51000000,868.00000000,836.24000000,866.66000000,29735.01829000,25364732.86436440,64562
1520035200000,2018-03-03 00:00:00,ETH/USDT,856.27000000,870.78000000,852.30000000,856.02000000,34170.29420000,29487108.37488000,65375
1519948800000,2018-03-02 00:00:00,ETH/USDT,870.63000000,876.22000000,850.00000000,856.28000000,39436.26006000,34068626.38325950,77178
1519862400000,2018-03-01 00:00:00,ETH/USDT,853.50000000,879.96000000,848.65000000,870.63000000,43785.00503000,37976139.75173690,89476
1519776000000,2018-02-28 00:00:00,ETH/USDT,871.84000000,891.00000000,850.30000000,853.50000000,53620.45209000,46744924.41977600,102553
1519689600000,2018-02-27 00:00:00,ETH/USDT,867.98000000,897.49000000,860.69000000,870.11000000,63487.68425000,55793476.98017200,113151
1519603200000,2018-02-26 00:00:00,ETH/USDT,841.46000000,882.00000000,833.00000000,867.98000000,74911.46560000,64498089.20357200,135463
1519516800000,2018-02-25 00:00:00,ETH/USDT,833.92000000,849.50000000,813.18000000,841.19000000,59431.26474000,49520472.19407260,134040
1519430400000,2018-02-24 00:00:00,ETH/USDT,851.59000000,875.00000000,805.00000000,833.94000000,89311.57940000,75082869.27221530,180745
1519344000000,2018-02-23 00:00:00,ETH/USDT,801.47000000,885.00000000,785.99000000,851.60000000,154507.41338000,130147658.00644790,283445
1519257600000,2018-02-22 00:00:00,ETH/USDT,836.35000000,871.96000000,786.60000000,801.49000000,137561.85113000,112939926.71690960,265430
1519171200000,2018-02-21 00:00:00,ETH/USDT,882.99000000,908.88000000,812.87000000,835.89000000,176200.55151000,151739402.98468700,324214
1519084800000,2018-02-20 00:00:00,ETH/USDT,939.17000000,961.00000000,873.00000000,882.99000000,120056.67502000,111258169.98269990,225795
